site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London N. Kensington,KC1,2019-02-16 05:00:00,64.80160755587275,47.90676319358348,11.018530309011751,27.858393881612052,22.741713294784375,3.0361199928958666,193.29344061006486,7.448036870730576
London N. Kensington,KC1,2019-02-16 06:00:00,62.79485212114639,47.0439970381258,10.272440094837233,28.903144958498828,22.600998455169886,3.0694292131129512,193.93991917509925,7.561041961133073
London N. Kensington,KC1,2019-02-16 07:00:00,60.7670520824079,46.19763966772942,9.501923258014461,29.974919344067253,22.44733270602407,3.108008909761962,194.5739275470449,7.6752580742257095
London N. Kensington,KC1,2019-02-16 08:00:00,58.82056852379421,45.449805433407825,8.72018454678985,30.912690077874682,22.31251993616713,3.142998950681138,195.2777209578791,7.798539340632449
London N. Kensington,KC1,2019-02-16 09:00:00,56.75726427890321,44.63327564063794,7.907059441981009,31.931875780658597,22.16732408415171,3.174577918453367,196.00402558122505,7.921391242226515
London N. Kensington,KC1,2019-02-16 10:00:00,54.62474610990842,43.79251838932164,7.06459503149546,33.01856854119886,21.970782056334805,3.2029208158023987,196.71854605743414,8.043368278635024
London N. Kensington,KC1,2019-02-16 11:00:00,52.62186090682079,43.107918224998116,6.204831991447224,33.963075103036346,21.747502758483908,3.2353347237262806,197.49781154996845,8.165220948990745
London N. Kensington,KC1,2019-02-16 12:00:00,50.602147493610154,42.4477524858464,5.318158074000672,34.84004431849648,21.514324922624784,3.264247110306074,198.38795049093721,8.27690220224456
London N. Kensington,KC1,2019-02-16 13:00:00,48.619454392328365,41.8272401986112,4.429766874222521,35.62461949443155,21.279636712569634,3.2934002310622406,199.25458903271672,8.390586667836953
London N. Kensington,KC1,2019-02-16 14:00:00,46.89469974825642,41.288231741791044,3.6564435035449296,36.276077667847865,21.058669938115514,3.321473297838322,200.07494501111526,8.501975387225782
London N. Kensington,KC1,2019-02-16 15:00:00,45.15861443759009,40.78506924175308,2.852352232826868,36.89683812519648,20.85254935894256,3.3496263631154024,200.8969761924565,8.610651394134909
London N. Kensington,KC1,2019-02-16 16:00:00,43.19022180183859,40.161905816041134,1.9750166150759179,37.626944899006766,20.64663164277332,3.3777292247971626,201.70387306525362,8.715015169082715
London N. Kensington,KC1,2019-02-16 17:00:00,41.51501452885777,39.433777243054436,1.357348023236238,38.38635788789972,20.45096280567595,3.403274629870701,202.52273373125078,8.812385425513932
London N. Kensington,KC1,2019-02-16 18:00:00,40.51584680100098,38.691545452483176,1.189778904852395,39.139924438083334,20.254881660135762,3.4287155048036344,203.3198284817223,8.902666031113608
