site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Bloomsbury,CLL2,2019-10-02 10:00:00,53.43637625839476,31.873476309692645,14.062958132098071,25.380764760129164,6.354634727727982,3.377623954236909,227.40869250736586,11.397041461208852
London Bloomsbury,CLL2,2019-10-02 11:00:00,53.715601645489656,32.03513096179411,14.139635675152357,25.5289833328281,6.371312126858111,3.4076290867071415,231.0203743822917,11.360573312167348
London Bloomsbury,CLL2,2019-10-02 12:00:00,54.38825774782716,32.39135497767247,14.346007240454078,25.46708194846708,6.423142890324982,3.442568504925536,234.26637757695693,11.323819066022219
London Bloomsbury,CLL2,2019-10-02 13:00:00,54.95697835261152,32.692475507367014,14.520531523949321,25.44208430747237,6.474749730749235,3.4631132920804646,237.20042821394125,11.282413074074956
London Bloomsbury,CLL2,2019-10-02 14:00:00,55.502083247514285,32.98954664740205,14.68229483403686,25.38682595069287,6.5351098975672235,3.4756502399376115,239.74179795675792,11.232088779874324
London Bloomsbury,CLL2,2019-10-02 15:00:00,56.07669196980003,33.32395300826033,14.838950773134885,25.272419582618557,6.5911957245623,3.485265914467852,242.00256030644607,11.172138986612959
London Bloomsbury,CLL2,2019-10-02 16:00:00,56.65439080103642,33.70107921788859,14.969760840331244,25.042318520824043,6.694343432576335,3.4868136167981283,244.1049993308357,11.10432906078819
London Bloomsbury,CLL2,2019-10-02 17:00:00,57.1097722054529,33.96738228017772,15.093074496377772,24.836779128386627,6.754686177875297,3.4889375786586228,245.8884748093151,11.029230010888064
London Bloomsbury,CLL2,2019-10-02 18:00:00,57.47597371553394,34.20469495094239,15.177133663630219,24.621087433875392,6.844680889209292,3.490258808622085,247.51686821061793,10.947614417664306
London Bloomsbury,CLL2,2019-10-02 19:00:00,57.8991781199047,34.50906512148258,15.254635373674416,24.27215116059094,6.916448902917753,3.4918810418733783,249.29297427489348,10.863246600793584
London Bloomsbury,CLL2,2019-10-02 20:00:00,58.3695526984576,34.82494006156131,15.355397427644935,23.883970003498522,7.007715738557407,3.49005181592781,250.61505575412858,10.77156933323269
London Bloomsbury,CLL2,2019-10-02 21:00:00,58.63647777020198,35.01871476114235,15.403104875977208,23.531047313423606,7.084428726481494,3.474865632605464,251.58575409191937,10.66972367660684
London Bloomsbury,CLL2,2019-10-02 22:00:00,59.08594789107745,35.251918447661836,15.544150268763584,23.154117749412684,7.152418047986477,3.44911435245221,252.22766943495617,10.560049732447473
London Bloomsbury,CLL2,2019-10-02 23:00:00,59.41605807410157,35.425457952759515,15.646263023494146,22.791912674229742,7.296137230502249,3.411230793465233,252.56857352890577,10.44899984585308
London Bloomsbury,CLL2,2019-10-03 00:00:00,59.57144134318017,35.47599803000064,15.714639820714122,22.55629710607552,7.422699742274432,3.3757080014014322,252.58238156774306,10.358174432841704
London Bloomsbury,CLL2,2019-10-03 01:00:00,59.70089652155463,35.51191650147307,15.775642827833497,22.26719138997744,7.531981252175696,3.3425256496459856,252.49237650302823,10.278459039326936
London Bloomsbury,CLL2,2019-10-03 02:00:00,59.68437928770202,35.48558672225399,15.78204232913694,22.101838762034166,7.6045839022924735,3.3111543992712233,252.51625011213727,10.212495786458787
London Bloomsbury,CLL2,2019-10-03 03:00:00,59.85793703281976,35.548354959987286,15.85429724131747,21.915800795966117,7.6765269622556,3.266654018994151,252.46640789748477,10.148729332487584
London Bloomsbury,CLL2,2019-10-03 04:00:00,60.096016450411355,35.67775355089548,15.925177047909708,21.794407441346333,7.7348454395774615,3.2367589890208746,251.3398386404738,10.09358475097025
London Bloomsbury,CLL2,2019-10-03 05:00:00,60.147016152219905,35.68929030612408,15.950914156821398,21.839910642669583,7.816566465207181,3.2071929114308073,249.67105456163418,10.052101348498208
London Bloomsbury,CLL2,2019-10-03 06:00:00,60.386054520500814,35.900664329387816,15.968956446394342,21.66872636703397,7.951447525691071,3.1771747360493965,248.06694875482899,10.018836843341187
London Bloomsbury,CLL2,2019-10-03 07:00:00,60.49117382033359,36.02966861168043,15.95337912916873,21.62739850454692,8.014770779851174,3.1609137829683105,246.51372131186687,10.003860193539971
London Bloomsbury,CLL2,2019-10-03 08:00:00,60.521986586430145,36.102061016488314,15.926261553930622,21.718706755712702,7.966394043016819,3.139196997080409,244.86648225901985,9.986917282531591
London Bloomsbury,CLL2,2019-10-03 09:00:00,60.44781096822159,36.120737576666095,15.865704994091628,21.86005204129313,7.880588733087939,3.1183942313056923,243.53551110418064,9.98201145404418
London Bloomsbury,CLL2,2019-10-03 10:00:00,60.366735290218905,36.128803301013484,15.807568603082109,21.923118215891954,7.724096442891963,3.125955054465834,242.20378058088926,9.994423054443255
London Bloomsbury,CLL2,2019-10-03 11:00:00,60.27243137339884,36.125113281432185,15.74847174102023,21.941525243819015,7.5771397149834785,3.1311132717539576,241.00472830930582,10.012861496137202
London Bloomsbury,CLL2,2019-10-03 12:00:00,60.11027516604032,36.08274134149395,15.670350621938475,22.03552568009591,7.4152624133503355,3.133504697987825,239.82232573731181,10.032659449585859
London Bloomsbury,CLL2,2019-10-03 13:00:00,59.90992205960854,36.02612413159288,15.576608497705626,22.149571028197617,7.32752593961423,3.1172572959832876,238.45573523898835,10.039690595041417
London Bloomsbury,CLL2,2019-10-03 14:00:00,59.680878468641076,35.96584548720873,15.466542870112956,22.22555254332652,7.307590592000487,3.0992377519431416,237.03548857551792,10.03975394632428
London Bloomsbury,CLL2,2019-10-03 15:00:00,59.39861555170419,35.87627637846304,15.340871186679701,22.290114823227373,7.421109134335834,3.076666062513496,235.43081006634014,10.031495920275725
London Bloomsbury,CLL2,2019-10-03 16:00:00,59.10046885899696,35.79673896543135,15.198297889313228,22.288990446839446,7.565489584453528,3.048047205174158,233.4014779142096,10.01225254463481
London Bloomsbury,CLL2,2019-10-03 17:00:00,58.78738594766684,35.72635934575928,15.040010927989748,22.193672099020606,7.7936485574978915,3.020140626295891,230.78548036017983,9.993137226667274
London Bloomsbury,CLL2,2019-10-03 18:00:00,58.375759134931,35.60077770248802,14.85345709311984,22.109101856795142,7.979253093354866,2.9961379431827417,228.03691787531983,9.992699696283223
London Bloomsbury,CLL2,2019-10-03 19:00:00,58.08378818198551,35.60196261490571,14.662265958996425,21.847158429711023,8.201379144114595,2.954321353616068,225.28925687582725,9.991308508887077
London Bloomsbury,CLL2,2019-10-03 20:00:00,58.01763056687338,35.768287200606906,14.510645079684057,21.4636734162363,8.391840572189635,2.9077828914261286,222.65854014245056,9.99712751054539
London Bloomsbury,CLL2,2019-10-03 21:00:00,57.57391182232995,35.73683433723054,14.241772159342458,21.29223733187074,8.580489213496763,2.8543083107049227,220.1245504853106,10.014856892158942
London Bloomsbury,CLL2,2019-10-03 22:00:00,57.02709763088051,35.62486494660557,13.958173701370363,21.19227733087138,8.743274447989544,2.805264254461196,217.67423398297973,10.054883045736666
London Bloomsbury,CLL2,2019-10-03 23:00:00,56.371682131447336,35.52436312942317,13.596268457002225,20.99426522547456,8.89070666002732,2.767569394215154,215.0604379707236,10.127241559793346
London Bloomsbury,CLL2,2019-10-04 00:00:00,56.012630163051945,35.5506626440236,13.344948790731445,20.74859599002638,9.088767057654659,2.7490344011008006,212.5573586579673,10.220611356815127
London Bloomsbury,CLL2,2019-10-04 01:00:00,55.58588165807461,35.48729931931782,13.107955182554122,20.593979867853307,9.252909796732695,2.7298914728147974,210.24033681193873,10.303384550753025
London Bloomsbury,CLL2,2019-10-04 02:00:00,55.01221681783351,35.314195901143506,12.846715845405118,20.601353678280525,9.457850262306769,2.7062365442035703,207.98597920919264,10.389770631087167
London Bloomsbury,CLL2,2019-10-04 03:00:00,54.32425359526917,35.10781675318445,12.53263483024326,20.622027920394217,9.650523116167436,2.6943713909663067,206.13667192328765,10.498726029412557
London Bloomsbury,CLL2,2019-10-04 04:00:00,53.962275721094436,35.14920408479114,12.26956690367663,20.492092179514547,9.797437550179314,2.6839951622647913,204.7731487111409,10.626279941523622
London Bloomsbury,CLL2,2019-10-04 05:00:00,53.77985271239977,35.23041662963248,12.09762830982108,20.367248554906514,9.937554772691895,2.6688872364095113,203.46162216542928,10.755352590538841
London Bloomsbury,CLL2,2019-10-04 06:00:00,53.61691940359958,35.30060245212352,11.945591915356067,20.18973790347244,10.054373129626898,2.663488318124199,202.74004461685306,10.878986514981385
London Bloomsbury,CLL2,2019-10-04 07:00:00,53.36654745954529,35.324595731365456,11.766655527378642,20.02454101239436,10.17368946663247,2.6655003142147127,198.20048343459095,10.999293480742855
London Bloomsbury,CLL2,2019-10-04 08:00:00,52.89925918034584,35.211755311316004,11.535490813840008,20.13405321192037,10.252170828676183,2.695272029391401,193.44130130981753,11.125551232382076
London Bloomsbury,CLL2,2019-10-04 09:00:00,52.27026257419623,35.010166082694155,11.256742986043792,20.372798435894175,10.28543581393304,2.7520495156328053,188.5641831495132,11.251435651862382
London Bloomsbury,CLL2,2019-10-04 10:00:00,51.607008562552664,34.796010254206806,10.963848651562662,20.697971118532944,10.336859927815837,2.8151636546566667,187.82508117935635,11.358170198129958
London Bloomsbury,CLL2,2019-10-04 11:00:00,50.934668226401485,34.565495578001396,10.675697476582787,21.088686620828884,10.374777522811796,2.871969598158823,182.55123323260025,11.481018160132699
London Bloomsbury,CLL2,2019-10-04 12:00:00,50.10662093182337,34.236486172080696,10.350233482995941,21.601437783206187,10.43136935673098,2.9226894144062077,181.17467252970636,11.598199400699842
London Bloomsbury,CLL2,2019-10-04 13:00:00,49.216493338223856,33.869052593021294,10.009341240834926,22.164270697398887,10.447671332185982,2.9647482294661827,179.36177410688288,11.713926610753347
London Bloomsbury,CLL2,2019-10-04 14:00:00,48.137961349552896,33.36217394597787,9.636518651444522,22.751684958111245,10.417649599646978,3.0073917734792195,173.0595950937759,11.813180793377786
London Bloomsbury,CLL2,2019-10-04 15:00:00,47.054415405356565,32.86801588266402,9.252129763767826,23.23313012337494,10.422409205949638,3.0552145389490284,174.25045743347056,11.902373471053542
