site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Eltham,LON6,2018-01-02 02:00:00,16.36719168281527,11.320865795561325,3.291128574977943,54.65474063790452,8.42293446539552,5.111745564985054,257.5912153451547,6.2781515992790595
London Eltham,LON6,2018-01-02 03:00:00,16.742126699607986,11.56147602261416,3.3787328987271414,54.30169043153584,8.402059243913135,5.1003192972394995,257.32747192801367,6.315126897360384
London Eltham,LON6,2018-01-02 04:00:00,17.118037970721026,11.800166050434717,3.4682262305035225,53.98349492360904,8.444369731283631,5.095283717194138,257.01949356230756,6.361967717945809
London Eltham,LON6,2018-01-02 05:00:00,17.441925933752557,11.997300520842645,3.55089261896223,53.70576673408927,8.441368894345857,5.10462582936656,256.6854303905765,6.4191019362773485
London Eltham,LON6,2018-01-02 06:00:00,17.63579870095294,12.08596464834304,3.6195078387759656,53.53465818959474,8.430181262411628,5.134442940649685,256.3648354644385,6.483300669590448
London Eltham,LON6,2018-01-02 07:00:00,17.884546122718234,12.2370860309059,3.6831778365975265,53.3074726883967,8.37963817370058,5.16645905287969,256.13103975708077,6.552739434816329
London Eltham,LON6,2018-01-02 08:00:00,18.186537103562472,12.424728476231294,3.757753959674935,53.05574724116152,8.415884567139669,5.198107592158322,255.9572582105981,6.624515421969884
London Eltham,LON6,2018-01-02 09:00:00,18.492542221608467,12.620137454651678,3.829882784260955,52.830080829847624,8.398930707669416,5.240108984531424,255.85547556647825,6.699503691819222
London Eltham,LON6,2018-01-02 10:00:00,18.74753472120417,12.775111968214993,3.8951128663528656,52.660980147941544,8.391663584393049,5.297519475436092,255.96962289039467,6.784429982432196
London Eltham,LON6,2018-01-02 11:00:00,18.9765990991727,12.910764834918394,3.9560342001575854,52.55613109429459,8.377032724632082,5.353499650211084,256.55241878238553,6.878286432490519
London Eltham,LON6,2018-01-02 12:00:00,19.216850539681634,13.060745015106361,4.014907443867838,52.68016104301302,8.381031803421529,5.402058239137468,256.55433338011346,6.951539486987843
London Eltham,LON6,2018-01-02 13:00:00,18.740439178622406,12.852746742498422,3.8398529930928076,52.701637833682696,8.402547938599856,5.440088149751164,256.5141361441943,7.022283898439158
London Eltham,LON6,2018-01-02 14:00:00,19.121967460330104,13.121516485098464,3.9133921545786703,52.45123565997224,8.442867127331501,5.469534977867608,256.4179092720708,7.085772724729579
London Eltham,LON6,2018-01-02 15:00:00,19.504398489949324,13.38888797731563,3.9884320469079118,52.18039656240268,8.45195523784242,5.500556610467422,256.4327665030098,7.148365655471702
London Eltham,LON6,2018-01-02 16:00:00,19.858240865384076,13.645618124100983,4.051766961469336,51.86627416129658,8.479076192593345,5.530601718613473,256.4682266213447,7.20639746323611
London Eltham,LON6,2018-01-02 17:00:00,20.13538911581067,13.842329887973957,4.104226296391876,51.61575432560822,8.545731992908882,5.560891762468134,256.5634020993165,7.263642631006889
London Eltham,LON6,2018-01-02 18:00:00,20.30421214652235,13.939348615139165,4.151055735301935,51.503893722484165,8.565684434577722,5.591358139706381,256.69573124141476,7.318812790181204
London Eltham,LON6,2018-01-02 19:00:00,20.34863419660076,13.94447231716244,4.176685527657898,51.48049442762755,8.562080619617449,5.620744665532182,256.8406810092678,7.373100604883766
London Eltham,LON6,2018-01-02 20:00:00,20.448544931486715,13.994438327700037,4.209258643652469,51.35831814610262,8.606338617372282,5.643140529743612,256.9529955500811,7.420462294974017
London Eltham,LON6,2018-01-02 21:00:00,20.548739572833465,14.063596717945941,4.229500030207782,51.19935622442899,8.649821412060312,5.648381747375594,256.9864197885529,7.4482240467216725
London Eltham,LON6,2018-01-02 22:00:00,20.671404696165425,14.14831721430392,4.254246836007936,51.033681195201275,8.738166149892564,5.636717150071247,257.01891391500817,7.465031616353027
London Eltham,LON6,2018-01-02 23:00:00,20.79901953579592,14.241672672629472,4.276590182760234,50.85352824780423,8.789490281437272,5.627501062910724,256.9938457785014,7.481279187746023
London Eltham,LON6,2018-01-03 00:00:00,20.89436296241216,14.325832366991438,4.283884004968941,50.73383405187442,8.832089470858106,5.624279294461358,256.81184821430753,7.505350134407284
London Eltham,LON6,2018-01-03 01:00:00,20.959184350343982,14.383595467521896,4.288487293824156,50.65202181159779,8.886143981350829,5.640998782095149,256.5214855705603,7.541352803969352
London Eltham,LON6,2018-01-03 02:00:00,20.970597889431808,14.395090035417509,4.2884344443465405,50.643593914555424,8.964258177378435,5.6773200713445595,256.30374483992017,7.584677628355856
London Eltham,LON6,2018-01-03 03:00:00,20.880768663158765,14.32065699731784,4.278393309910058,50.7225638573147,9.058909517572015,5.724503395389744,256.23463265563913,7.642927100287323
London Eltham,LON6,2018-01-03 04:00:00,20.660500917602242,14.131346458768858,4.258203675391367,50.925195911564515,9.138133383792454,5.776819359066066,256.29664509213956,7.71349585590888
London Eltham,LON6,2018-01-03 05:00:00,20.18651517253076,13.75940087832546,4.191654819449737,51.337094529934475,9.20233783283231,5.828958650581889,256.6157688795298,7.791524479170294
London Eltham,LON6,2018-01-03 06:00:00,19.797795631996323,13.426663057503257,4.155144463251418,51.74345360383654,9.252007993232017,5.880782371402595,257.03550873273775,7.862963722071623
London Eltham,LON6,2018-01-03 07:00:00,19.483733423262173,13.119019575536248,4.1509582650822985,52.20521355145691,9.292461476817596,5.936912116184987,257.2161733791647,7.938675450020185
London Eltham,LON6,2018-01-03 08:00:00,19.002956559334034,12.725735617845546,4.093896985090044,52.78467729395027,9.291818867843725,5.99205551198312,257.3861841692093,8.003637955885239
London Eltham,LON6,2018-01-03 09:00:00,18.626631798353895,12.3911180685135,4.066696381770732,53.37475064723546,9.30662863935814,6.053226257241494,258.81912886895935,8.067838044305997
London Eltham,LON6,2018-01-03 10:00:00,17.62800415381379,12.040299301739555,3.6442064843948216,53.940173301738184,9.28308962969482,6.1066190233380375,260.9467789937132,8.132124520839744
London Eltham,LON6,2018-01-03 11:00:00,17.139294233479134,11.784894248658807,3.4920491296411376,54.47224694019723,9.301572257531188,6.152632720088646,262.30466360290825,8.194873627739083
London Eltham,LON6,2018-01-03 12:00:00,16.692593714143342,11.577863515122958,3.3357406459133347,54.970756248219146,9.350297588354522,6.184525517522061,263.99075494732693,8.235542441122112
London Eltham,LON6,2018-01-03 13:00:00,14.321637446770927,10.859218680318929,2.2581312729575904,55.42372194611141,9.4326015584341,6.215183642493466,265.78635491277106,8.270986467553477
London Eltham,LON6,2018-01-03 14:00:00,15.586438988743149,11.352149327259449,2.7615325233675385,55.82486658671053,9.44149587759399,6.231967328352406,267.3062931198616,8.293722802563185
London Eltham,LON6,2018-01-03 15:00:00,15.493772216407141,11.360776897943252,2.6954701342908525,56.21886375524173,9.367275434198726,6.236020963513382,268.89471050656977,8.316885996484164
London Eltham,LON6,2018-01-03 16:00:00,15.359636029387907,11.365877075120421,2.60466258642498,56.60511212285261,9.284837705884772,6.24088054895207,270.19230688436664,8.336046879946595
London Eltham,LON6,2018-01-03 17:00:00,15.230190554946997,11.286448630182631,2.572042369221229,56.98139371099108,9.151287776169124,6.24887128001571,271.29247152994634,8.355821965953577
London Eltham,LON6,2018-01-03 18:00:00,15.36080267427017,11.22620837686522,2.696513020391363,57.324502105475325,9.055070811467443,6.252505170580601,272.06328742332624,8.374789069021363
London Eltham,LON6,2018-01-03 19:00:00,15.720791993732547,11.249615480760628,2.916026354255166,57.58266802109071,8.926382506263954,6.237321358696652,272.7633162193637,8.387556723956745
London Eltham,LON6,2018-01-03 20:00:00,16.214452961339518,11.381064969250495,3.1522546243905722,57.755038270014296,8.832065747683245,6.195666873883186,273.04111345799305,8.375612635698591
London Eltham,LON6,2018-01-03 21:00:00,16.814976418291117,11.602963722538219,3.399187331237145,57.75206997265925,8.738608045867469,6.143111564317329,272.5255635976539,8.334734288794433
London Eltham,LON6,2018-01-03 22:00:00,17.505287163751916,11.910705989157332,3.648692127341895,57.53831905477587,8.70365026002261,6.082751342825005,271.5536615854888,8.276111145927144
London Eltham,LON6,2018-01-03 23:00:00,18.241454504652125,12.268362312014782,3.89555058910156,57.181452195977684,8.727677857466013,6.005847967082472,270.507101949742,8.215409267917343
London Eltham,LON6,2018-01-04 00:00:00,18.97317495948305,12.638646078896658,4.1312733581934955,56.74656116312182,8.752587887281392,5.9146588770542285,269.1578820682805,8.149538331758178
London Eltham,LON6,2018-01-04 01:00:00,19.760038235422847,13.048008306811246,4.377473089697062,56.29979619975497,8.733151090661831,5.8171090810826565,268.406998622784,8.098002571314128
London Eltham,LON6,2018-01-04 02:00:00,20.58072462497151,13.490906406486596,4.623860135703109,55.78854069903283,8.730697946180516,5.737504806395585,268.03772026842694,8.058677516559323
London Eltham,LON6,2018-01-04 03:00:00,21.405725877742423,13.935439249914166,4.871995185808982,55.31167056642986,8.780211913054625,5.653350588368956,267.3615935387593,8.004853656840083
London Eltham,LON6,2018-01-04 04:00:00,22.222231759301952,14.385171871115638,5.1111984452287995,54.894958687393704,8.818920339389315,5.562509930396464,266.4578852866621,7.928053608056232
London Eltham,LON6,2018-01-04 05:00:00,23.071651207618352,14.874354019141988,5.346139044948959,54.41196490706948,8.899046363986553,5.4732760913256895,265.31634175128823,7.84080872824584
London Eltham,LON6,2018-01-04 06:00:00,23.975088236960886,15.427207153562728,5.574783805141599,53.76898774700088,9.03455030590643,5.388162118302522,264.15209237082695,7.747211103749591
London Eltham,LON6,2018-01-04 07:00:00,24.877932417879045,15.987387976621765,5.798262929665721,53.03539338375165,9.206439315035714,5.310258842499182,262.9844282884638,7.658379223486931
London Eltham,LON6,2018-01-04 08:00:00,25.656250940370775,16.444991084302263,6.007428019750412,52.43353877432582,9.369363527986215,5.235220772443528,261.662039538568,7.566576100302595
London Eltham,LON6,2018-01-04 09:00:00,26.40064532647607,16.889584124831785,6.202953469061223,51.803034122836536,9.517352001653823,5.174367969318669,260.3079915779207,7.4776574931500255
London Eltham,LON6,2018-01-04 10:00:00,27.05230180706462,17.263977156446117,6.383779969837959,51.21186280096106,9.620753625443125,5.105593037455199,258.93840307329947,7.392421391049467
London Eltham,LON6,2018-01-04 11:00:00,27.673925064185784,17.62110067840077,6.55628221415781,50.63039376758707,9.688223980110916,5.042184670681781,257.5187868736654,7.307798983328091
London Eltham,LON6,2018-01-04 12:00:00,28.25269978371717,17.9395622853119,6.726053945065268,50.093348284675514,9.814228128440998,4.983902506778143,256.0822448712573,7.225381166372673
London Eltham,LON6,2018-01-04 13:00:00,28.46593783750396,17.99779751823654,6.82714424013629,49.53473276197033,9.892233265817907,4.916137468894436,254.43069962506007,7.14309699690971
London Eltham,LON6,2018-01-04 14:00:00,29.578069441789125,18.650969480268714,7.126469876522637,48.97800169322867,9.960000991539683,4.841367201989069,252.66835366268862,7.04678458361546
London Eltham,LON6,2018-01-04 15:00:00,30.099307786533423,18.936799409818303,7.2799992346213696,48.392296239777835,10.04171320170683,4.765934456828943,250.7780040618531,6.939739887083384
London Eltham,LON6,2018-01-04 16:00:00,30.582431404213757,19.20649140262472,7.419195688718995,47.782778114440006,10.080238726980035,4.680781693849158,248.81024817094678,6.820290026913593
London Eltham,LON6,2018-01-04 17:00:00,31.024649292812704,19.453170532329604,7.546722776357927,47.13751751953275,10.180464424339501,4.58506027688087,246.60101683882584,6.683083344200238
London Eltham,LON6,2018-01-04 18:00:00,31.564730936931962,19.796311987402984,7.6751638309674775,46.4106580385028,10.218974033509747,4.4879346296052605,244.15954072005823,6.527817480547833
London Eltham,LON6,2018-01-04 19:00:00,32.056521496770706,20.104250125633975,7.795069162528533,45.82244858060697,10.307976566295414,4.394221990346805,241.61610274418337,6.377119007246042
London Eltham,LON6,2018-01-04 20:00:00,32.7899265077234,20.58657081328355,7.958822178442328,45.05285050378178,10.43097257066816,4.291584103908248,238.73550805518994,6.210262907821852
London Eltham,LON6,2018-01-04 21:00:00,33.52904281455748,21.04423378575006,8.142381398457026,44.24442600486001,10.513182802134418,4.174028853628372,235.47793274931786,6.038189643926547
London Eltham,LON6,2018-01-04 22:00:00,34.15366370740661,21.463295488348983,8.276443579630648,43.40202605790995,10.50596448570474,4.053015199224904,231.7126826218543,5.856379084588983
London Eltham,LON6,2018-01-04 23:00:00,34.67089026019358,21.807504748895287,8.389282477169756,42.56635167065739,10.496321461415413,3.929192745429881,227.82137445174203,5.688988225806498
London Eltham,LON6,2018-01-05 00:00:00,35.12645238851213,22.11550518925293,8.485519680564819,41.773296521914716,10.499907763506622,3.8108557674216215,224.03071707208113,5.5378667895279445
London Eltham,LON6,2018-01-05 01:00:00,35.474073273579116,22.327346706670887,8.57407268496708,41.052937284892636,10.525861391060273,3.7149376904549265,220.19370095138294,5.410218019881044
London Eltham,LON6,2018-01-05 02:00:00,35.747434057885805,22.482195596318714,8.651364130820742,40.372396563921704,10.50445629602766,3.6433095794242045,216.4146619259776,5.311881414527384
London Eltham,LON6,2018-01-05 03:00:00,35.98878569840919,22.609120207133227,8.72599154075188,39.71733247540234,10.468514710304953,3.5820644726332715,212.8392774565288,5.239486481952484
London Eltham,LON6,2018-01-05 04:00:00,36.30061656935885,22.809570948052006,8.798631829197292,38.92710658114693,10.443058527350201,3.5106435236852818,209.35230647785426,5.17548559435699
London Eltham,LON6,2018-01-05 05:00:00,36.55659237692376,22.95662354909699,8.869669806873848,38.171980935413956,10.433367754752002,3.4345747248696705,205.68576052869568,5.112161244258174
London Eltham,LON6,2018-01-05 06:00:00,36.76368358693911,23.077489873066906,8.925904230267014,37.45066252669688,10.460579531098906,3.3598916930195837,201.9343181012926,5.041589270255935
London Eltham,LON6,2018-01-05 07:00:00,36.964481939837405,23.22225261948864,8.962449548720329,36.72677852766519,10.520048377961672,3.302286913554904,198.05828233322725,4.9774860720325025
London Eltham,LON6,2018-01-05 08:00:00,37.060710964132696,23.26943291111975,8.994438163416794,36.14813083340304,10.608443101947824,3.27085163434345,194.08678465130959,4.919303508541494
London Eltham,LON6,2018-01-05 09:00:00,37.08319939640725,23.2802275994692,9.002064606937436,35.70466041203319,10.695975895977265,3.2529543887691537,189.9307379068724,4.871460585845319
London Eltham,LON6,2018-01-05 10:00:00,37.0488471451236,23.242125141171005,9.004510422868446,35.33280282718733,10.656667144256938,3.255108162998054,185.8269158257333,4.83978070970217
London Eltham,LON6,2018-01-05 11:00:00,36.97626886350118,23.184881426200583,8.994509363638429,34.963898970678706,10.585483807568298,3.252578854560308,181.74384332239345,4.808964206523606
London Eltham,LON6,2018-01-05 12:00:00,36.90169192761117,23.130495115101777,8.981341438614562,34.591286549563605,10.534397821631797,3.2603170274347777,177.75003921336955,4.7881067282773255
London Eltham,LON6,2018-01-05 13:00:00,36.51214056749337,22.88167835752554,8.889556733762607,34.34477908302264,10.461955596343808,3.2570505404328007,173.90722289313177,4.754426713235641
London Eltham,LON6,2018-01-05 14:00:00,36.6557375471002,22.96977008563041,8.925756273539141,34.14903031567563,10.360449787528992,3.2504799621914287,170.04259476008178,4.703470430702488
London Eltham,LON6,2018-01-05 15:00:00,36.48939194429031,22.8674078987467,8.884027392217536,34.02935954869359,10.254800824959752,3.2539751236101586,166.18852325443984,4.640884444887097
London Eltham,LON6,2018-01-05 16:00:00,36.26673509811936,22.730147299632886,8.828333517335658,34.02269759381983,10.121393586312212,3.252493990943425,162.31074939141877,4.572090033351087
London Eltham,LON6,2018-01-05 17:00:00,35.97387729329545,22.539834816553974,8.761455159074606,34.069102638072785,10.02950456267059,3.26024097201765,158.52237740081773,4.495155998297868
London Eltham,LON6,2018-01-05 18:00:00,35.5732846722167,22.254098409022756,8.686547958984683,34.22831325511696,9.93649410595636,3.2746749012031064,154.7545769607477,4.409531827242655
London Eltham,LON6,2018-01-05 19:00:00,35.0953968689871,21.929089485029934,8.586843025476206,34.45423096102984,9.789304161663715,3.3136186625415345,151.03427456847572,4.32498750759989
London Eltham,LON6,2018-01-05 20:00:00,34.6529468039483,21.655125324857494,8.476959344606804,34.62256247003114,9.661559591952777,3.3508380493891856,147.39457838361315,4.23919530319548
London Eltham,LON6,2018-01-05 21:00:00,34.31102896357376,21.467422696048544,8.376382777454221,34.71080298600529,9.60476651428766,3.3803080837242168,143.8686236679244,4.15101336644177
London Eltham,LON6,2018-01-05 22:00:00,33.98621831113162,21.32344792341565,8.258444691914955,34.743622122882094,9.556645535959861,3.420429433614694,140.42262216714377,4.074693364544643
London Eltham,LON6,2018-01-05 23:00:00,31.416810970921805,20.575794220241082,7.070327888721211,34.975472561456485,9.45004223301109,3.472860581441678,137.0838992883542,4.008834963131287
London Eltham,LON6,2018-01-06 00:00:00,32.36395578588526,20.917447062025254,7.465219427177532,34.84182388038142,9.393654119494935,3.5287328557696522,133.84361142961163,3.9505512747315374
London Eltham,LON6,2018-01-06 01:00:00,33.512091521763125,21.28335773053744,7.975373355299188,34.68298741678982,9.334750041920582,3.5977340906114823,130.69085031307168,3.894172020752197
London Eltham,LON6,2018-01-06 02:00:00,33.34252528771647,21.100365522436945,7.98412940535135,34.70651569743664,9.32620015956087,3.662479271086392,127.59019765934846,3.833306174716162
London Eltham,LON6,2018-01-06 03:00:00,33.11612306489879,20.89534659966262,7.970183611008331,34.745269116372164,9.325888484800256,3.708423687958145,124.5406506887773,3.765898038311047
London Eltham,LON6,2018-01-06 04:00:00,32.988230758361,20.76141708511593,7.974121053330965,34.71906568858387,9.302648388519867,3.7593986032215527,121.54810428904527,3.6951478676521985
London Eltham,LON6,2018-01-06 05:00:00,32.80015040281426,20.59811280565818,7.957962422729674,34.71193465216245,9.308968102456637,3.8227954515799043,118.61887495570836,3.623365613125739
London Eltham,LON6,2018-01-06 06:00:00,32.61471821859228,20.4271257701179,7.948541755172395,34.69529574779114,9.344624033847525,3.8708765344464147,115.64844526801083,3.547894078008996
London Eltham,LON6,2018-01-06 07:00:00,32.432141630871925,20.272525810444783,7.930295814221644,34.693447104659114,9.369884256864358,3.909119874515751,112.58006043776447,3.4709271815951452
London Eltham,LON6,2018-01-06 08:00:00,32.22970804150531,20.11004638356929,7.904238249571926,34.69943217805376,9.408386591884224,3.945880896199155,109.4873615884213,3.3935669651844758
London Eltham,LON6,2018-01-06 09:00:00,31.973239258697284,19.89792207236389,7.875317573653815,34.71866621256354,9.36478346226311,3.9809834355015004,106.49045614614052,3.314533529597004
London Eltham,LON6,2018-01-06 10:00:00,31.62865660264455,19.617151302345935,7.833700495317351,34.76886022958388,9.404043302462027,4.020196016320955,103.61777731851285,3.2397800321488655
London Eltham,LON6,2018-01-06 11:00:00,31.247268222371652,19.31984624244991,7.778862641240537,34.828280462305116,9.440784675084437,4.06035412350657,100.89835269722396,3.1867458614154813
London Eltham,LON6,2018-01-06 12:00:00,31.050339895346152,19.103077799293626,7.791801967294268,34.79295729488338,9.478238495556374,4.094831280626209,98.36892365489634,3.1393540201799097
London Eltham,LON6,2018-01-06 13:00:00,29.830511636325614,18.580469461487063,7.337087018398919,34.792162513418255,9.522524430047067,4.125628304132236,95.78712376703234,3.0830731808940017
London Eltham,LON6,2018-01-06 14:00:00,30.15230173720167,18.660425106979716,7.494807358390886,34.920264608116504,9.509482196423125,4.1495772911045625,93.27353017398212,3.0255869733491187
London Eltham,LON6,2018-01-06 15:00:00,29.723401868297167,18.315093079439226,7.440305944876398,35.128564263764886,9.439013888156483,4.162930860712202,90.64688282889298,2.9847684205702314
London Eltham,LON6,2018-01-06 16:00:00,29.258871774880735,17.956637292776918,7.371126124192931,35.32620541600259,9.393314915158712,4.169005130774992,88.16136554195484,2.9523501801436534
London Eltham,LON6,2018-01-06 17:00:00,28.731167281425304,17.589837461691804,7.266186793689391,35.47931362263425,9.335286664551894,4.1575769997564125,85.8097496607714,2.927724825063109
London Eltham,LON6,2018-01-06 18:00:00,28.132784000922275,17.28339809842137,7.075785993371963,35.49557950355393,9.301493836797944,4.141983606583789,82.46500146518304,2.9031189496551026
London Eltham,LON6,2018-01-06 19:00:00,27.635707841488514,17.251440350453723,6.772443627044942,35.169322844061796,9.322203947086765,4.1328141012489015,78.57564041538242,2.8749418574112395
London Eltham,LON6,2018-01-06 20:00:00,27.4809139583939,17.3936183838472,6.578763475966786,34.692241147151776,9.234241368384676,4.124535409808613,74.99085082125524,2.842796163011741
London Eltham,LON6,2018-01-06 21:00:00,27.811872814085778,17.71071087577959,6.587806761902529,34.06052728760002,9.240862254997742,4.115701463006753,72.47163962942196,2.8305136366167893
London Eltham,LON6,2018-01-06 22:00:00,27.816186198102667,17.905108903273607,6.463836829969392,33.406814258890115,9.147548694943632,4.135256852185197,70.17498759227243,2.845094933759709
London Eltham,LON6,2018-01-06 23:00:00,26.99099522761241,17.8186861551356,5.982024698039634,33.01473954065727,9.10058066362711,4.171301021919195,67.95485679050678,2.8794643598207896
London Eltham,LON6,2018-01-07 00:00:00,26.184519082740717,17.767326200397207,5.489550680040765,32.75751836476889,9.061603193985768,4.223540760789931,66.00942545127143,2.924760696456619
London Eltham,LON6,2018-01-07 01:00:00,25.72205811989774,17.6564666414834,5.260242258741661,32.54100299188337,9.075334330463738,4.277596343918146,63.95097965811913,2.96566902511764
London Eltham,LON6,2018-01-07 02:00:00,25.342128625241653,17.533435378722622,5.092697568057506,32.374515558277096,9.125473991246395,4.329996493657526,61.96255312443436,2.9999395283199184
London Eltham,LON6,2018-01-07 03:00:00,24.87262502402901,17.32689970598185,4.921194378073984,32.28132727553487,9.139723287013881,4.380935159791167,60.11433551447221,3.024687181866311
London Eltham,LON6,2018-01-07 04:00:00,24.512024666058746,17.13461712684785,4.811420372996791,32.187327788669336,9.198421977132922,4.433287203208799,58.444357585788666,3.0380900435148974
London Eltham,LON6,2018-01-07 05:00:00,23.92896931217483,16.939015435967615,4.5587295891327075,32.076274988963604,9.187974435891075,4.491894423561141,57.11125433844301,3.0435702682594994
London Eltham,LON6,2018-01-07 06:00:00,23.61199454426876,16.735227157008946,4.48491128103691,31.94098444037113,9.241544212925032,4.540935600201103,56.44588936560467,3.0444272044627256
London Eltham,LON6,2018-01-07 07:00:00,23.627680492668027,16.66050196999701,4.543875960415005,31.67865679632486,9.3386849357733,4.568039616570794,55.91577125103386,3.038982890070976
London Eltham,LON6,2018-01-07 08:00:00,23.781419925993116,16.548467837137895,4.717208992866573,31.427494821786397,9.526042458907467,4.589900382647023,55.362287184559236,3.027141620606129
London Eltham,LON6,2018-01-07 09:00:00,24.009131451447487,16.49856634102793,4.898263537706576,31.130990188518208,9.634131096499134,4.609138676634235,54.95824489842501,3.0114767455047127
London Eltham,LON6,2018-01-07 10:00:00,24.222974063354926,16.465372819944356,5.0593764548965,30.81901330542403,9.885000143976942,4.610799699842146,54.48357694214769,2.987309924976872
London Eltham,LON6,2018-01-07 11:00:00,24.504691073327535,16.48343613683326,5.231326802433255,30.47882305376083,10.067587180000727,4.592782019075025,53.95792306035731,2.950824328924312
London Eltham,LON6,2018-01-07 12:00:00,24.761936995228922,16.50992219037664,5.381824436522985,30.097279454397302,10.392588916232299,4.578855916483217,53.68762956097818,2.9252236351092007
London Eltham,LON6,2018-01-07 13:00:00,24.525426514011844,16.249305183923674,5.3975464627131515,29.484403868623826,10.718362894438679,4.565241827428935,54.03599945116354,2.917480041804113
